Job Code,Activity,Date,PIC,File Link,Description
TRAN088,SPK Signed,2024-09-19,FYA,https://company.sharepoint.com/TRAN088/spk_signed.pdf,Document uploaded
TRAN088,Addendum Sent,2024-10-28,WNA,https://company.sharepoint.com/TRAN088/addendum_sent.pdf,Waiting for approval
TRAN088,Addendum Received,2024-11-04,TLW,https://company.sharepoint.com/TRAN088/addendum_received.pdf,Waiting for approval
TRAN088,Addendum Signed,2024-11-06,DGS,https://company.sharepoint.com/TRAN088/addendum_signed.pdf,Reviewed by Legal
TRAN089,SPK Sent,2024-09-28,IFS,https://company.sharepoint.com/TRAN089/spk_sent.pdf,Signed by client
TRAN089,SPK Received,2024-10-05,IFS,https://company.sharepoint.com/TRAN089/spk_received.pdf,Waiting for approval
TRAN089,SPK Signed,2024-10-07,DTP,https://company.sharepoint.com/TRAN089/spk_signed.pdf,Document uploaded
TRAN090,SPK Sent,2024-11-05,IFS,https://company.sharepoint.com/TRAN090/spk_sent.pdf,Final version uploaded
TRAN090,SPK Received,2024-11-11,DLP,https://company.sharepoint.com/TRAN090/spk_received.pdf,Reviewed by Legal
TRAN090,SPK Signed,2024-11-12,TSR,https://company.sharepoint.com/TRAN090/spk_signed.pdf,Final version uploaded
TRAN090,Addendum Sent,2025-02-13,DLP,https://company.sharepoint.com/TRAN090/addendum_sent.pdf,Internal verification completed
TRAN090,Addendum Received,2025-02-16,DLP,https://company.sharepoint.com/TRAN090/addendum_received.pdf,Reviewed by Legal
TRAN090,Addendum Signed,2025-02-20,TSR,https://company.sharepoint.com/TRAN090/addendum_signed.pdf,Internal verification completed
TRAN091,SPK Sent,2025-01-03,RLM,https://company.sharepoint.com/TRAN091/spk_sent.pdf,Internal verification completed
TRAN091,SPK Received,2025-01-05,WNA,https://company.sharepoint.com/TRAN091/spk_received.pdf,Signed by client
TRAN091,SPK Signed,2025-01-08,IFI,https://company.sharepoint.com/TRAN091/spk_signed.pdf,Final version uploaded
TRAN091,Addendum Sent,2025-03-29,DTP,https://company.sharepoint.com/TRAN091/addendum_sent.pdf,Final version uploaded
TRAN091,Addendum Received,2025-04-02,HZR,https://company.sharepoint.com/TRAN091/addendum_received.pdf,Approved
TRAN091,Addendum Signed,2025-04-04,FYA,https://company.sharepoint.com/TRAN091/addendum_signed.pdf,Document uploaded
TRAN093,SPK Sent,2024-12-29,WNA,https://company.sharepoint.com/TRAN093/spk_sent.pdf,Document uploaded
TRAN093,SPK Received,2025-01-05,IFS,https://company.sharepoint.com/TRAN093/spk_received.pdf,Final version uploaded
TRAN093,SPK Signed,2025-01-08,TLW,https://company.sharepoint.com/TRAN093/spk_signed.pdf,Signed by client
TRAN094,SPK Sent,2025-04-16,DTP,https://company.sharepoint.com/TRAN094/spk_sent.pdf,Waiting for approval
TRAN094,SPK Received,2025-04-21,DLP,https://company.sharepoint.com/TRAN094/spk_received.pdf,Signed by client
TRAN094,SPK Signed,2025-04-22,FYA,https://company.sharepoint.com/TRAN094/spk_signed.pdf,Final version uploaded
TRAN094,Addendum Sent,2025-07-25,JQV,https://company.sharepoint.com/TRAN094/addendum_sent.pdf,Waiting for approval
TRAN094,Addendum Received,2025-07-29,NFI,https://company.sharepoint.com/TRAN094/addendum_received.pdf,Waiting for approval
TRAN094,Addendum Signed,2025-07-30,DLP,https://company.sharepoint.com/TRAN094/addendum_signed.pdf,Signed by client
TRAN098,SPK Sent,2025-10-03,WNA,https://company.sharepoint.com/TRAN098/spk_sent.pdf,Final version uploaded
TRAN098,SPK Received,2025-10-08,HZR,https://company.sharepoint.com/TRAN098/spk_received.pdf,Document uploaded
TRAN098,SPK Signed,2025-10-10,HZR,https://company.sharepoint.com/TRAN098/spk_signed.pdf,Internal verification completed
TRAN100,SPK Sent,2026-11-07,OMW,https://company.sharepoint.com/TRAN100/spk_sent.pdf,Final version uploaded
TRAN100,SPK Received,2026-11-11,TLW,https://company.sharepoint.com/TRAN100/spk_received.pdf,Waiting for approval
TRAN100,SPK Signed,2026-11-14,JQV,https://company.sharepoint.com/TRAN100/spk_signed.pdf,Internal verification completed
TRAN101,SPK Sent,2026-01-29,DTP,https://company.sharepoint.com/TRAN101/spk_sent.pdf,Approved
TRAN101,SPK Received,2026-02-03,NFI,https://company.sharepoint.com/TRAN101/spk_received.pdf,Final version uploaded
TRAN101,SPK Signed,2026-02-04,TSR,https://company.sharepoint.com/TRAN101/spk_signed.pdf,Approved
TRAN101,Addendum Sent,2026-05-18,HZR,https://company.sharepoint.com/TRAN101/addendum_sent.pdf,Signed by client
TRAN101,Addendum Received,2026-05-25,AMF,https://company.sharepoint.com/TRAN101/addendum_received.pdf,Internal verification completed
TRAN101,Addendum Signed,2026-05-27,DTP,https://company.sharepoint.com/TRAN101/addendum_signed.pdf,Internal verification completed
TRAN103,SPK Sent,2026-01-30,RLM,https://company.sharepoint.com/TRAN103/spk_sent.pdf,Document uploaded
TRAN103,SPK Received,2026-02-01,AMF,https://company.sharepoint.com/TRAN103/spk_received.pdf,Reviewed by Legal
TRAN103,SPK Signed,2026-02-05,DLP,https://company.sharepoint.com/TRAN103/spk_signed.pdf,Reviewed by Legal
TSOP005,SPK Sent,2015-08-10,IFS,https://company.sharepoint.com/TSOP005/spk_sent.pdf,Signed by client
TSOP005,SPK Received,2015-08-16,DTP,https://company.sharepoint.com/TSOP005/spk_received.pdf,Waiting for approval
TSOP005,SPK Signed,2015-08-20,DGS,https://company.sharepoint.com/TSOP005/spk_signed.pdf,Waiting for approval
TSOP005,Addendum Sent,2015-10-09,WNA,https://company.sharepoint.com/TSOP005/addendum_sent.pdf,Waiting for approval
TSOP005,Addendum Received,2015-10-15,TSR,https://company.sharepoint.com/TSOP005/addendum_received.pdf,Approved
TSOP005,Addendum Signed,2015-10-19,RLM,https://company.sharepoint.com/TSOP005/addendum_signed.pdf,Waiting for approval
TSOP006,SPK Sent,2016-08-23,DTP,https://company.sharepoint.com/TSOP006/spk_sent.pdf,Signed by client
TSOP006,SPK Received,2016-08-29,RLM,https://company.sharepoint.com/TSOP006/spk_received.pdf,Waiting for approval
TSOP006,SPK Signed,2016-09-01,IFI,https://company.sharepoint.com/TSOP006/spk_signed.pdf,Signed by client
TSOP007,SPK Sent,2016-08-22,IFS,https://company.sharepoint.com/TSOP007/spk_sent.pdf,Approved
TSOP007,SPK Received,2016-08-31,IFS,https://company.sharepoint.com/TSOP007/spk_received.pdf,Internal verification completed
TSOP007,SPK Signed,2016-09-01,DTP,https://company.sharepoint.com/TSOP007/spk_signed.pdf,Internal verification completed
TSOP008,SPK Sent,2016-08-25,WNA,https://company.sharepoint.com/TSOP008/spk_sent.pdf,Signed by client
TSOP008,SPK Received,2016-08-29,RLM,https://company.sharepoint.com/TSOP008/spk_received.pdf,Signed by client
TSOP008,SPK Signed,2016-09-01,OMW,https://company.sharepoint.com/TSOP008/spk_signed.pdf,Document uploaded
TSOP010,SPK Sent,2018-03-04,OMW,https://company.sharepoint.com/TSOP010/spk_sent.pdf,Waiting for approval
TSOP010,SPK Received,2018-03-11,OMW,https://company.sharepoint.com/TSOP010/spk_received.pdf,Approved
TSOP010,SPK Signed,2018-03-12,NFI,https://company.sharepoint.com/TSOP010/spk_signed.pdf,Reviewed by Legal
TSOP011,SPK Sent,2018-03-21,HZR,https://company.sharepoint.com/TSOP011/spk_sent.pdf,Document uploaded
TSOP011,SPK Received,2018-03-26,DLP,https://company.sharepoint.com/TSOP011/spk_received.pdf,Approved
TSOP011,SPK Signed,2018-03-29,TSR,https://company.sharepoint.com/TSOP011/spk_signed.pdf,Reviewed by Legal
TSOP012,SPK Sent,2018-09-18,FYA,https://company.sharepoint.com/TSOP012/spk_sent.pdf,Signed by client
TSOP012,SPK Received,2018-09-22,HZR,https://company.sharepoint.com/TSOP012/spk_received.pdf,Signed by client
TSOP012,SPK Signed,2018-09-26,DTP,https://company.sharepoint.com/TSOP012/spk_signed.pdf,Reviewed by Legal
TSOP012,Addendum Sent,2018-11-15,TSR,https://company.sharepoint.com/TSOP012/addendum_sent.pdf,Reviewed by Legal
TSOP012,Addendum Received,2018-11-22,AMF,https://company.sharepoint.com/TSOP012/addendum_received.pdf,Document uploaded
TSOP012,Addendum Signed,2018-11-23,WNA,https://company.sharepoint.com/TSOP012/addendum_signed.pdf,Waiting for approval
TSOP013,SPK Sent,2019-03-21,IFS,https://company.sharepoint.com/TSOP013/spk_sent.pdf,Signed by client
TSOP013,SPK Received,2019-03-23,IFI,https://company.sharepoint.com/TSOP013/spk_received.pdf,Internal verification completed
TSOP013,SPK Signed,2019-03-27,IFS,https://company.sharepoint.com/TSOP013/spk_signed.pdf,Final version uploaded
TSOP014,SPK Sent,2019-11-10,TSR,https://company.sharepoint.com/TSOP014/spk_sent.pdf,Final version uploaded
TSOP014,SPK Received,2019-11-15,HZR,https://company.sharepoint.com/TSOP014/spk_received.pdf,Final version uploaded
TSOP014,SPK Signed,2019-11-18,DTP,https://company.sharepoint.com/TSOP014/spk_signed.pdf,Signed by client
TSOP014,Addendum Sent,2020-02-06,FYA,https://company.sharepoint.com/TSOP014/addendum_sent.pdf,Internal verification completed
TSOP014,Addendum Received,2020-02-12,IFI,https://company.sharepoint.com/TSOP014/addendum_received.pdf,Reviewed by Legal
TSOP014,Addendum Signed,2020-02-14,JQV,https://company.sharepoint.com/TSOP014/addendum_signed.pdf,Reviewed by Legal
TSOP015,SPK Sent,2020-02-07,FYA,https://company.sharepoint.com/TSOP015/spk_sent.pdf,Document uploaded
TSOP015,SPK Received,2020-02-12,TLW,https://company.sharepoint.com/TSOP015/spk_received.pdf,Internal verification completed
TSOP015,SPK Signed,2020-02-14,IFI,https://company.sharepoint.com/TSOP015/spk_signed.pdf,Waiting for approval
TSOP015,Addendum Sent,2020-05-14,DLP,https://company.sharepoint.com/TSOP015/addendum_sent.pdf,Internal verification completed
TSOP015,Addendum Received,2020-05-18,TSR,https://company.sharepoint.com/TSOP015/addendum_received.pdf,Waiting for approval
TSOP015,Addendum Signed,2020-05-19,NFI,https://company.sharepoint.com/TSOP015/addendum_signed.pdf,Final version uploaded
TSOP016,SPK Sent,2020-09-23,TSR,https://company.sharepoint.com/TSOP016/spk_sent.pdf,Waiting for approval
TSOP016,SPK Received,2020-09-30,TLW,https://company.sharepoint.com/TSOP016/spk_received.pdf,Waiting for approval
TSOP016,SPK Signed,2020-10-01,DGS,https://company.sharepoint.com/TSOP016/spk_signed.pdf,Signed by client
TSOP017,SPK Sent,2020-11-22,DTP,https://company.sharepoint.com/TSOP017/spk_sent.pdf,Reviewed by Legal
TSOP017,SPK Received,2020-11-23,FYA,https://company.sharepoint.com/TSOP017/spk_received.pdf,Reviewed by Legal
TSOP017,SPK Signed,2020-11-27,TSR,https://company.sharepoint.com/TSOP017/spk_signed.pdf,Approved
TSOP017,Addendum Sent,2021-02-19,DTP,https://company.sharepoint.com/TSOP017/addendum_sent.pdf,Reviewed by Legal
TSOP017,Addendum Received,2021-02-24,RLM,https://company.sharepoint.com/TSOP017/addendum_received.pdf,Reviewed by Legal
TSOP017,Addendum Signed,2021-02-28,NFI,https://company.sharepoint.com/TSOP017/addendum_signed.pdf,Internal verification completed
TSOP018,SPK Sent,2021-09-28,FYA,https://company.sharepoint.com/TSOP018/spk_sent.pdf,Waiting for approval
TSOP018,SPK Received,2021-10-01,IFI,https://company.sharepoint.com/TSOP018/spk_received.pdf,Reviewed by Legal
TSOP018,SPK Signed,2021-10-04,DGS,https://company.sharepoint.com/TSOP018/spk_signed.pdf,Document uploaded
TSOP019,SPK Sent,2022-02-11,NFI,https://company.sharepoint.com/TSOP019/spk_sent.pdf,Document uploaded
TSOP019,SPK Received,2022-02-16,FYA,https://company.sharepoint.com/TSOP019/spk_received.pdf,Document uploaded
TSOP019,SPK Signed,2022-02-18,HZR,https://company.sharepoint.com/TSOP019/spk_signed.pdf,Final version uploaded
TSOP020,SPK Sent,2022-04-02,HZR,https://company.sharepoint.com/TSOP020/spk_sent.pdf,Internal verification completed
TSOP020,SPK Received,2022-04-04,IFS,https://company.sharepoint.com/TSOP020/spk_received.pdf,Signed by client
TSOP020,SPK Signed,2022-04-08,DLP,https://company.sharepoint.com/TSOP020/spk_signed.pdf,Approved
TSOP021,SPK Sent,2022-09-09,IFI,https://company.sharepoint.com/TSOP021/spk_sent.pdf,Signed by client
TSOP021,SPK Received,2022-09-14,IFI,https://company.sharepoint.com/TSOP021/spk_received.pdf,Final version uploaded
TSOP021,SPK Signed,2022-09-15,IFI,https://company.sharepoint.com/TSOP021/spk_signed.pdf,Document uploaded
TSOP022,SPK Sent,2022-09-20,WNA,https://company.sharepoint.com/TSOP022/spk_sent.pdf,Final version uploaded
TSOP022,SPK Received,2022-09-26,IFI,https://company.sharepoint.com/TSOP022/spk_received.pdf,Document uploaded
TSOP022,SPK Signed,2022-09-27,TSR,https://company.sharepoint.com/TSOP022/spk_signed.pdf,Internal verification completed
TSOP023,SPK Sent,2022-09-16,OMW,https://company.sharepoint.com/TSOP023/spk_sent.pdf,Signed by client
TSOP023,SPK Received,2022-09-20,NFI,https://company.sharepoint.com/TSOP023/spk_received.pdf,Approved
TSOP023,SPK Signed,2022-09-22,DGS,https://company.sharepoint.com/TSOP023/spk_signed.pdf,Final version uploaded
TSOP026,SPK Sent,2022-10-16,NFI,https://company.sharepoint.com/TSOP026/spk_sent.pdf,Document uploaded
TSOP026,SPK Received,2022-10-17,DGS,https://company.sharepoint.com/TSOP026/spk_received.pdf,Reviewed by Legal
TSOP026,SPK Signed,2022-10-21,IFS,https://company.sharepoint.com/TSOP026/spk_signed.pdf,Reviewed by Legal
TSOP026,Addendum Sent,2022-11-29,WNA,https://company.sharepoint.com/TSOP026/addendum_sent.pdf,Document uploaded
TSOP026,Addendum Received,2022-12-05,FYA,https://company.sharepoint.com/TSOP026/addendum_received.pdf,Signed by client
TSOP026,Addendum Signed,2022-12-06,RLM,https://company.sharepoint.com/TSOP026/addendum_signed.pdf,Final version uploaded
TSOP028,SPK Sent,2023-01-02,AMF,https://company.sharepoint.com/TSOP028/spk_sent.pdf,Signed by client
TSOP028,SPK Received,2023-01-08,DTP,https://company.sharepoint.com/TSOP028/spk_received.pdf,Document uploaded
TSOP028,SPK Signed,2023-01-09,IFS,https://company.sharepoint.com/TSOP028/spk_signed.pdf,Reviewed by Legal
TSOP028,Addendum Sent,2023-02-05,AMF,https://company.sharepoint.com/TSOP028/addendum_sent.pdf,Reviewed by Legal
TSOP028,Addendum Received,2023-02-12,NFI,https://company.sharepoint.com/TSOP028/addendum_received.pdf,Waiting for approval
TSOP028,Addendum Signed,2023-02-13,IFS,https://company.sharepoint.com/TSOP028/addendum_signed.pdf,Reviewed by Legal
TSOP029,SPK Sent,2023-02-09,AMF,https://company.sharepoint.com/TSOP029/spk_sent.pdf,Document uploaded
TSOP029,SPK Received,2023-02-13,IFI,https://company.sharepoint.com/TSOP029/spk_received.pdf,Internal verification completed
TSOP029,SPK Signed,2023-02-17,IFS,https://company.sharepoint.com/TSOP029/spk_signed.pdf,Internal verification completed
TSOP029,Addendum Sent,2023-03-21,TSR,https://company.sharepoint.com/TSOP029/addendum_sent.pdf,Approved
TSOP029,Addendum Received,2023-03-25,DLP,https://company.sharepoint.com/TSOP029/addendum_received.pdf,Approved
TSOP029,Addendum Signed,2023-03-26,IFI,https://company.sharepoint.com/TSOP029/addendum_signed.pdf,Reviewed by Legal
TSOP030,SPK Sent,2023-05-09,AMF,https://company.sharepoint.com/TSOP030/spk_sent.pdf,Waiting for approval
TSOP030,SPK Received,2023-05-12,JQV,https://company.sharepoint.com/TSOP030/spk_received.pdf,Approved
TSOP030,SPK Signed,2023-05-16,DLP,https://company.sharepoint.com/TSOP030/spk_signed.pdf,Signed by client
TSOP031,SPK Sent,2023-10-21,IFS,https://company.sharepoint.com/TSOP031/spk_sent.pdf,Waiting for approval
TSOP031,SPK Received,2023-10-28,DTP,https://company.sharepoint.com/TSOP031/spk_received.pdf,Internal verification completed
TSOP031,SPK Signed,2023-10-31,TLW,https://company.sharepoint.com/TSOP031/spk_signed.pdf,Signed by client
TSOP032,SPK Sent,2023-11-25,IFI,https://company.sharepoint.com/TSOP032/spk_sent.pdf,Internal verification completed
TSOP032,SPK Received,2023-12-02,NFI,https://company.sharepoint.com/TSOP032/spk_received.pdf,Document uploaded
TSOP032,SPK Signed,2023-12-04,OMW,https://company.sharepoint.com/TSOP032/spk_signed.pdf,Internal verification completed
TSOP032,Addendum Sent,2024-02-01,AMF,https://company.sharepoint.com/TSOP032/addendum_sent.pdf,Approved
TSOP032,Addendum Received,2024-02-06,TLW,https://company.sharepoint.com/TSOP032/addendum_received.pdf,Final version uploaded
TSOP032,Addendum Signed,2024-02-08,WNA,https://company.sharepoint.com/TSOP032/addendum_signed.pdf,Final version uploaded
TSOP033,SPK Sent,2024-03-15,FYA,https://company.sharepoint.com/TSOP033/spk_sent.pdf,Approved
TSOP033,SPK Received,2024-03-17,JQV,https://company.sharepoint.com/TSOP033/spk_received.pdf,Waiting for approval
TSOP033,SPK Signed,2024-03-20,DGS,https://company.sharepoint.com/TSOP033/spk_signed.pdf,Reviewed by Legal
TSOP034,SPK Sent,2024-07-09,DLP,https://company.sharepoint.com/TSOP034/spk_sent.pdf,Signed by client
TSOP034,SPK Received,2024-07-16,FYA,https://company.sharepoint.com/TSOP034/spk_received.pdf,Final version uploaded
TSOP034,SPK Signed,2024-07-17,TSR,https://company.sharepoint.com/TSOP034/spk_signed.pdf,Reviewed by Legal
TSOP035,SPK Sent,2024-11-19,AMF,https://company.sharepoint.com/TSOP035/spk_sent.pdf,Approved
TSOP035,SPK Received,2024-11-28,TLW,https://company.sharepoint.com/TSOP035/spk_received.pdf,Approved
TSOP035,SPK Signed,2024-11-29,OMW,https://company.sharepoint.com/TSOP035/spk_signed.pdf,Internal verification completed
TSOP036,SPK Sent,2024-09-23,AMF,https://company.sharepoint.com/TSOP036/spk_sent.pdf,Final version uploaded
TSOP036,SPK Received,2024-09-28,OMW,https://company.sharepoint.com/TSOP036/spk_received.pdf,Document uploaded
TSOP036,SPK Signed,2024-10-01,IFI,https://company.sharepoint.com/TSOP036/spk_signed.pdf,Document uploaded
TSOP036,Addendum Sent,2024-11-12,RLM,https://company.sharepoint.com/TSOP036/addendum_sent.pdf,Signed by client
TSOP036,Addendum Received,2024-11-18,IFI,https://company.sharepoint.com/TSOP036/addendum_received.pdf,Signed by client
TSOP036,Addendum Signed,2024-11-22,DLP,https://company.sharepoint.com/TSOP036/addendum_signed.pdf,Final version uploaded
TSOP037,SPK Sent,2024-10-04,DTP,https://company.sharepoint.com/TSOP037/spk_sent.pdf,Approved
TSOP037,SPK Received,2024-10-11,AMF,https://company.sharepoint.com/TSOP037/spk_received.pdf,Document uploaded
TSOP037,SPK Signed,2024-10-14,RLM,https://company.sharepoint.com/TSOP037/spk_signed.pdf,Internal verification completed
TSOP038,SPK Sent,2025-10-22,OMW,https://company.sharepoint.com/TSOP038/spk_sent.pdf,Approved
TSOP038,SPK Received,2025-10-30,AMF,https://company.sharepoint.com/TSOP038/spk_received.pdf,Signed by client
TSOP038,SPK Signed,2025-10-31,AMF,https://company.sharepoint.com/TSOP038/spk_signed.pdf,Approved
TSOP038,Addendum Sent,2025-12-26,DTP,https://company.sharepoint.com/TSOP038/addendum_sent.pdf,Approved
TSOP038,Addendum Received,2025-12-30,AMF,https://company.sharepoint.com/TSOP038/addendum_received.pdf,Final version uploaded
TSOP038,Addendum Signed,2025-12-31,TLW,https://company.sharepoint.com/TSOP038/addendum_signed.pdf,Internal verification completed
VNI01-25-10-01,SPK Sent,2025-12-01,JQV,https://company.sharepoint.com/VNI01-25-10-01/spk_sent.pdf,Reviewed by Legal
VNI01-25-10-01,SPK Received,2025-12-10,NFI,https://company.sharepoint.com/VNI01-25-10-01/spk_received.pdf,Waiting for approval
VNI01-25-10-01,SPK Signed,2025-12-11,AMF,https://company.sharepoint.com/VNI01-25-10-01/spk_signed.pdf,Reviewed by Legal
VNI01-25-10-02,SPK Sent,2025-12-06,OMW,https://company.sharepoint.com/VNI01-25-10-02/spk_sent.pdf,Final version uploaded
VNI01-25-10-02,SPK Received,2025-12-09,IFI,https://company.sharepoint.com/VNI01-25-10-02/spk_received.pdf,Reviewed by Legal
VNI01-25-10-02,SPK Signed,2025-12-11,DLP,https://company.sharepoint.com/VNI01-25-10-02/spk_signed.pdf,Reviewed by Legal
