Job Code,Term,Activity,Date,PIC,Description
SIMP128,3,Invoice Sent,2025-06-17,DGS,Finance approval completed
SIMP128,3,Invoice Billed,2025-06-21,MRK,Finance approval completed
SIMP128,3,Invoice Paid,2025-07-24,RLM,Invoice issued to client
SIMP128,4,Invoice Sent,2025-05-01,AMF,Invoice issued to client
SIMP128,4,Invoice Billed,2025-05-12,RLM,Finance approval completed
SIMP128,4,Invoice Paid,2025-06-02,SSM,Finance approval completed
SIMP129,1,Invoice Sent,2024-12-31,MRK,Invoice issued to client
SIMP129,1,Invoice Billed,2025-01-10,TSR,Finance approval completed
SIMP129,1,Invoice Paid,2025-02-03,AOW,Invoice successfully paid
SIMP129,2,Invoice Sent,2025-03-03,NVN,Invoice verified
SIMP129,2,Invoice Billed,2025-03-16,DGS,Invoice successfully paid
SIMP129,2,Invoice Paid,2025-03-31,MRK,Invoice issued to client
SIMP129,3,Invoice Sent,2025-04-30,NVN,Invoice issued to client
SIMP129,4,Invoice Sent,2025-06-14,TSR,Finance approval completed
SIMP129,4,Invoice Billed,2025-06-28,DGS,Payment confirmation received
SIMP129,4,Invoice Paid,2025-08-07,DGS,Invoice issued to client
SIMP130,1,Invoice Sent,2025-01-14,NVN,Invoice successfully paid
SIMP130,1,Invoice Billed,2025-01-23,DGS,Invoice issued to client
SIMP130,2,Invoice Sent,2025-07-01,AMF,Finance approval completed
SIMP130,2,Invoice Billed,2025-07-12,SSM,Payment confirmation received
SIMP130,2,Invoice Paid,2025-07-25,AOW,Invoice verified
SIMP130,3,Invoice Sent,2025-06-09,SSM,Invoice verified
SIMP130,3,Invoice Billed,2025-06-20,NVN,Invoice successfully paid
SIMP131,1,Invoice Sent,2025-02-04,RLM,Invoice verified
SIMP131,1,Invoice Billed,2025-02-11,RLM,Invoice verified
SIMP131,1,Invoice Paid,2025-03-24,AMF,Invoice issued to client
SIMP131,2,Invoice Sent,2025-02-06,TSR,Payment confirmation received
SIMP131,2,Invoice Billed,2025-02-16,SHS,Invoice issued to client
SIMP131,2,Invoice Paid,2025-04-02,TSR,Invoice verified
SIMP132,1,Invoice Sent,2025-02-16,SSM,Payment confirmation received
SIMP132,1,Invoice Billed,2025-02-20,TSR,Invoice verified
SIMP132,1,Invoice Paid,2025-03-19,OMW,Payment confirmation received
SIMP132,2,Invoice Sent,2025-05-06,NVN,Finance approval completed
SIMP132,2,Invoice Billed,2025-05-14,AMF,Invoice successfully paid
SIMP132,2,Invoice Paid,2025-06-12,MRK,Invoice successfully paid
SIMP132,3,Invoice Sent,2025-05-21,AOW,Invoice issued to client
SIMP132,3,Invoice Billed,2025-05-31,AOW,Payment confirmation received
SIMP133,1,Invoice Sent,2025-04-29,DGS,Invoice verified
SIMP133,1,Invoice Billed,2025-05-11,AMF,Finance approval completed
SIMP133,2,Invoice Sent,2025-04-26,AMF,Finance approval completed
SIMP133,2,Invoice Billed,2025-05-10,TSR,Payment confirmation received
SIMP133,2,Invoice Paid,2025-05-19,NVN,Finance approval completed
SIMP134,1,Invoice Sent,2025-03-03,NVN,Finance approval completed
SIMP134,1,Invoice Billed,2025-03-16,SSM,Invoice issued to client
SIMP134,1,Invoice Paid,2025-04-15,OMW,Payment confirmation received
SIMP134,2,Invoice Sent,2025-03-19,SHS,Finance approval completed
SIMP134,2,Invoice Billed,2025-03-28,SSM,Invoice verified
SIMP134,2,Invoice Paid,2025-04-27,AOW,Finance approval completed
SIMP134,3,Invoice Sent,2025-05-13,SHS,Invoice issued to client
SIMP134,3,Invoice Billed,2025-05-23,TSR,Invoice verified
SIMP134,3,Invoice Paid,2025-06-29,OMW,Payment confirmation received
SIMP135,1,Invoice Sent,2025-05-23,DGS,Invoice verified
SIMP135,1,Invoice Billed,2025-05-31,SSM,Invoice issued to client
SIMP135,2,Invoice Sent,2025-05-31,SHS,Payment confirmation received
SIMP135,2,Invoice Billed,2025-06-09,SHS,Finance approval completed
SIMP135,2,Invoice Paid,2025-06-27,SSM,Invoice verified
SIMP136,1,Invoice Sent,2025-03-24,DGS,Finance approval completed
SIMP136,1,Invoice Billed,2025-03-27,AOW,Invoice verified
SIMP136,1,Invoice Paid,2025-04-23,AOW,Invoice successfully paid
SIMP136,2,Invoice Sent,2025-07-08,TSR,Payment confirmation received
SIMP136,3,Invoice Sent,2025-07-30,RLM,Invoice successfully paid
SIMP137,1,Invoice Sent,2025-03-26,RLM,Invoice verified
SIMP137,2,Invoice Sent,2025-05-03,RLM,Invoice issued to client
SIMP137,2,Invoice Billed,2025-05-17,OMW,Invoice verified
SIMP137,2,Invoice Paid,2025-06-10,AOW,Invoice verified
SIMP137,3,Invoice Sent,2025-10-04,SSM,Finance approval completed
SIMP137,3,Invoice Billed,2025-10-10,AOW,Finance approval completed
SIMP137,3,Invoice Paid,2025-11-12,AOW,Invoice successfully paid
SIMP137,4,Invoice Sent,2026-01-04,TSR,Invoice successfully paid
SIMP137,4,Invoice Billed,2026-01-09,AOW,Invoice issued to client
SIMP138,1,Invoice Sent,2025-08-19,AOW,Invoice issued to client
SIMP138,1,Invoice Billed,2025-08-25,MRK,Payment confirmation received
SIMP138,1,Invoice Paid,2025-09-25,AOW,Invoice issued to client
SIMP138,2,Invoice Sent,2025-05-04,TSR,Invoice issued to client
SIMP138,2,Invoice Billed,2025-05-10,SSM,Finance approval completed
SIMP138,2,Invoice Paid,2025-06-14,AOW,Invoice verified
SIMP138,3,Invoice Sent,2025-08-02,DGS,Invoice issued to client
SIMP138,3,Invoice Billed,2025-08-15,SHS,Invoice issued to client
SIMP138,3,Invoice Paid,2025-09-23,TSR,Finance approval completed
SIMP138,,Invoice Sent,2025-08-08,NVN,Payment confirmation received
SIMP138,,Invoice Billed,2025-08-11,DGS,Finance approval completed
SIMP138,,Invoice Paid,2025-08-24,SSM,Invoice issued to client
SIMP139,1,Invoice Sent,2025-05-05,AMF,Finance approval completed
SIMP139,1,Invoice Billed,2025-05-10,AOW,Invoice verified
SIMP140,1,Invoice Sent,2025-03-28,NVN,Invoice verified
SIMP140,1,Invoice Billed,2025-04-08,SSM,Payment confirmation received
SIMP140,1,Invoice Paid,2025-05-09,RLM,Payment confirmation received
SIMP140,2,Invoice Sent,2025-04-25,SHS,Payment confirmation received
SIMP140,2,Invoice Billed,2025-05-07,NVN,Finance approval completed
SIMP140,2,Invoice Paid,2025-06-10,TSR,Invoice issued to client
SIMP140,3,Invoice Sent,2025-06-05,NVN,Invoice issued to client
SIMP140,3,Invoice Billed,2025-06-13,AMF,Invoice successfully paid
SIMP140,3,Invoice Paid,2025-07-26,MRK,Invoice successfully paid
SIMP140,4,Invoice Sent,2025-07-06,SHS,Invoice successfully paid
SIMP140,4,Invoice Billed,2025-07-16,RLM,Invoice verified
SIMP141,1,Invoice Sent,2025-04-27,SSM,Invoice issued to client
SIMP141,1,Invoice Billed,2025-05-05,DGS,Payment confirmation received
SIMP141,1,Invoice Paid,2025-05-19,AMF,Payment confirmation received
SIMP141,2,Invoice Sent,2025-04-29,TSR,Finance approval completed
SIMP141,2,Invoice Billed,2025-05-05,SSM,Invoice verified
SIMP141,3,Invoice Sent,2025-06-28,SHS,Invoice successfully paid
SIMP141,3,Invoice Billed,2025-07-06,AOW,Payment confirmation received
SIMP141,3,Invoice Paid,2025-07-27,DGS,Invoice successfully paid
SIMP142,1,Invoice Sent,2025-04-20,MRK,Finance approval completed
SIMP142,1,Invoice Billed,2025-04-26,AOW,Finance approval completed
SIMP142,2,Invoice Sent,2025-06-01,TSR,Invoice issued to client
SIMP142,2,Invoice Billed,2025-06-07,SHS,Invoice verified
SIMP142,3,Invoice Sent,2025-06-21,SHS,Finance approval completed
SIMP142,3,Invoice Billed,2025-06-29,OMW,Finance approval completed
SIMP143,1,Invoice Sent,2025-05-02,TSR,Invoice successfully paid
SIMP143,1,Invoice Billed,2025-05-06,AMF,Payment confirmation received
SIMP143,1,Invoice Paid,2025-05-23,AOW,Invoice issued to client
SIMP144,1,Invoice Sent,2025-05-12,SHS,Payment confirmation received
SIMP144,1,Invoice Billed,2025-05-16,TSR,Payment confirmation received
SIMP144,2,Invoice Sent,2025-06-12,MRK,Finance approval completed
SIMP144,2,Invoice Billed,2025-06-23,MRK,Payment confirmation received
SIMP144,2,Invoice Paid,2025-07-12,DGS,Finance approval completed
SIMP145,1,Invoice Sent,,AMF,Payment confirmation received
SIMP145,1,Invoice Billed,,SHS,Invoice issued to client
SIMP145,1,Invoice Paid,,MRK,Finance approval completed
SIMP146,1,Invoice Sent,2025-06-26,AMF,Payment confirmation received
SIMP146,1,Invoice Billed,2025-06-29,OMW,Payment confirmation received
SIMP146,1,Invoice Paid,2025-07-18,SHS,Invoice issued to client
SIMP146,2,Invoice Sent,2025-07-23,NVN,Invoice issued to client
SIMP146,2,Invoice Billed,2025-08-05,SHS,Invoice issued to client
SIMP146,3,Invoice Sent,2025-08-02,RLM,Invoice issued to client
SIMP146,3,Invoice Billed,2025-08-06,NVN,Invoice verified
SIMP146,3,Invoice Paid,2025-08-18,RLM,Invoice verified
SIMP146,4,Invoice Sent,2025-09-26,OMW,Finance approval completed
SIMP146,4,Invoice Billed,2025-09-29,TSR,Payment confirmation received
SIMP146,4,Invoice Paid,2025-10-21,DGS,Finance approval completed
SIMP147,1,Invoice Sent,2025-10-15,SSM,Finance approval completed
SIMP147,1,Invoice Billed,2025-10-29,NVN,Payment confirmation received
SIMP147,1,Invoice Paid,2025-12-04,NVN,Payment confirmation received
SIMP148,1,Invoice Sent,2025-07-17,AOW,Invoice issued to client
SIMP148,1,Invoice Billed,2025-07-29,AOW,Invoice successfully paid
SIMP148,1,Invoice Paid,2025-09-04,DGS,Invoice successfully paid
SIMP148,2,Invoice Sent,2025-08-06,AOW,Invoice issued to client
SIMP148,2,Invoice Billed,2025-08-15,AOW,Finance approval completed
SIMP148,2,Invoice Paid,2025-08-27,OMW,Invoice verified
SIMP148,3,Invoice Sent,2025-11-01,RLM,Finance approval completed
SIMP148,3,Invoice Billed,2025-11-08,NVN,Invoice successfully paid
SIMP148,3,Invoice Paid,2025-11-23,NVN,Invoice successfully paid
SIMP148,4,Invoice Sent,2025-12-03,RLM,Invoice successfully paid
SIMP148,4,Invoice Billed,2025-12-08,AMF,Invoice successfully paid
SIMP149,1,Invoice Sent,2025-08-12,AOW,Invoice issued to client
SIMP149,1,Invoice Billed,2025-08-21,OMW,Invoice verified
SIMP149,1,Invoice Paid,2025-09-17,AMF,Payment confirmation received
SIMP149,2,Invoice Sent,2025-08-21,MRK,Invoice verified
SIMP149,2,Invoice Billed,2025-08-27,OMW,Invoice issued to client
SIMP149,2,Invoice Paid,2025-09-09,OMW,Invoice issued to client
SIMP149,3,Invoice Sent,2025-12-04,MRK,Invoice verified
SIMP149,3,Invoice Billed,2025-12-10,SHS,Payment confirmation received
SIMP149,3,Invoice Paid,2025-12-20,AMF,Invoice verified
SIMP150,1,Invoice Sent,2025-11-06,MRK,Invoice verified
SIMP150,1,Invoice Billed,2025-11-14,DGS,Invoice verified
SIMP150,1,Invoice Paid,2025-11-28,MRK,Invoice issued to client
SIMP151,1,Invoice Sent,2025-11-22,RLM,Invoice issued to client
SIMP152,1,Invoice Sent,2025-10-29,OMW,Invoice issued to client
SIMP152,1,Invoice Billed,2025-11-10,RLM,Invoice verified
SIMP153,1,Invoice Sent,2025-09-14,TSR,Finance approval completed
SIMP153,1,Invoice Billed,2025-09-18,OMW,Finance approval completed
SIMP153,1,Invoice Paid,2025-11-02,MRK,Finance approval completed
SIMP153,2,Invoice Sent,2025-10-08,SHS,Invoice issued to client
SIMP153,2,Invoice Billed,2025-10-19,DGS,Finance approval completed
SIMP153,2,Invoice Paid,2025-11-27,MRK,Finance approval completed
SIMP153,3,Invoice Sent,2026-01-31,AOW,Invoice verified
SIMP153,3,Invoice Billed,2026-02-08,AMF,Payment confirmation received
SIMP153,3,Invoice Paid,2026-03-21,OMW,Invoice successfully paid
SIMP153,4,Invoice Sent,2026-03-18,AMF,Invoice issued to client
SIMP153,4,Invoice Billed,2026-03-29,AMF,Payment confirmation received
SIMP153,4,Invoice Paid,2026-05-12,SHS,Finance approval completed
SIMP154,1,Invoice Sent,2025-11-08,SSM,Payment confirmation received
SIMP154,1,Invoice Billed,2025-11-20,TSR,Invoice verified
SIMP154,1,Invoice Paid,2025-12-23,AOW,Invoice successfully paid
SIMP155,1,Invoice Sent,2025-10-05,OMW,Invoice successfully paid
SIMP155,2,Invoice Sent,2025-11-05,SHS,Invoice successfully paid
SIMP155,2,Invoice Billed,2025-11-08,RLM,Invoice verified
SIMP155,2,Invoice Paid,2025-12-15,TSR,Invoice verified
SIMP155,3,Invoice Sent,2025-11-05,TSR,Payment confirmation received
SIMP155,4,Invoice Sent,2025-11-03,DGS,Invoice verified
SIMP156,1,Invoice Sent,,AOW,Finance approval completed
SIMP156,1,Invoice Billed,,MRK,Invoice successfully paid
SIMP156,1,Invoice Paid,,RLM,Finance approval completed
SIMP156,2,Invoice Sent,2025-11-07,OMW,Payment confirmation received
SIMP156,2,Invoice Billed,2025-11-20,RLM,Invoice issued to client
SIMP156,2,Invoice Paid,2025-12-22,NVN,Finance approval completed
SIMP156,3,Invoice Sent,2025-12-09,SHS,Finance approval completed
SIMP156,3,Invoice Billed,2025-12-13,AOW,Invoice issued to client
SIMP156,3,Invoice Paid,2026-01-06,AMF,Invoice successfully paid
SIMP156,4,Invoice Sent,2026-04-20,AOW,Invoice successfully paid
SIMP156,4,Invoice Billed,2026-04-30,RLM,Invoice verified
SIMP156,4,Invoice Paid,2026-05-18,SHS,Invoice verified
SIMP157,1,Invoice Sent,2025-12-21,AOW,Invoice successfully paid
SIMP157,1,Invoice Billed,2025-12-24,AMF,Invoice issued to client
SIMP157,1,Invoice Paid,2026-01-30,NVN,Finance approval completed
SIMP157,2,Invoice Sent,2025-10-30,SHS,Invoice issued to client
SIMP158,1,Invoice Sent,2025-12-22,AOW,Payment confirmation received
SIMP158,1,Invoice Billed,2026-01-02,AOW,Finance approval completed
SIMP158,1,Invoice Paid,2026-02-16,NVN,Payment confirmation received
SIMP158,2,Invoice Sent,2025-12-20,TSR,Payment confirmation received
SIMP158,2,Invoice Billed,2025-12-24,MRK,Invoice successfully paid
SIMP158,3,Invoice Sent,2025-12-21,DGS,Invoice verified
SIMP158,3,Invoice Billed,2025-12-29,RLM,Payment confirmation received
SIMP158,3,Invoice Paid,2026-01-27,AMF,Invoice successfully paid
SIMP159,1,Invoice Sent,2025-12-26,NVN,Invoice verified
SIMP159,1,Invoice Billed,2026-01-07,NVN,Invoice issued to client
SIMP159,1,Invoice Paid,2026-02-02,AOW,Invoice verified
SIMP159,2,Invoice Sent,2026-01-27,TSR,Invoice successfully paid
SIMP159,2,Invoice Billed,2026-02-03,AMF,Payment confirmation received
SIMP159,2,Invoice Paid,2026-02-14,AMF,Invoice issued to client
SIMP159,3,Invoice Sent,2026-04-21,AOW,Invoice successfully paid
SIMP159,3,Invoice Billed,2026-04-29,SSM,Payment confirmation received
SIMP159,3,Invoice Paid,2026-05-14,SHS,Invoice verified
SIMP160,1,Invoice Sent,2025-12-26,SHS,Finance approval completed
SIMP160,1,Invoice Billed,2025-12-29,TSR,Finance approval completed
SIMP160,1,Invoice Paid,2026-02-04,OMW,Invoice issued to client
SIMP160,2,Invoice Sent,2026-01-25,SHS,Invoice successfully paid
SIMP160,3,Invoice Sent,2026-04-23,TSR,Payment confirmation received
SIMP160,3,Invoice Billed,2026-05-02,SSM,Invoice successfully paid
SIMP160,3,Invoice Paid,2026-05-28,TSR,Finance approval completed
SIMP161,1,Invoice Sent,2025-11-09,SSM,Invoice issued to client
SIMP161,1,Invoice Billed,2025-11-17,TSR,Invoice issued to client
SIMP161,1,Invoice Paid,2025-12-06,OMW,Invoice verified
SIMP161,2,Invoice Sent,2025-12-11,AOW,Invoice verified
SIMP161,2,Invoice Billed,2025-12-21,DGS,Payment confirmation received
SIMP161,2,Invoice Paid,2026-01-24,OMW,Invoice issued to client
SIMP161,3,Invoice Sent,2025-12-09,AMF,Invoice successfully paid
SIMP161,3,Invoice Billed,2025-12-16,TSR,Invoice verified
SIMP161,3,Invoice Paid,2025-12-30,TSR,Invoice issued to client
SIMP162,1,Invoice Sent,2025-12-15,AMF,Invoice successfully paid
SIMP162,2,Invoice Sent,2026-01-25,SHS,Invoice verified
SIMP162,3,Invoice Sent,2026-02-08,MRK,Invoice issued to client
SIMP162,3,Invoice Billed,2026-02-19,NVN,Payment confirmation received
SIMP162,3,Invoice Paid,2026-04-02,AOW,Payment confirmation received
SIMP163,1,Invoice Sent,2026-01-29,TSR,Invoice successfully paid
SIMP163,1,Invoice Billed,2026-02-03,TSR,Invoice issued to client
SIMP163,1,Invoice Paid,2026-03-08,SHS,Finance approval completed
SIMP163,2,Invoice Sent,2026-04-19,SSM,Invoice verified
SIMP163,2,Invoice Billed,2026-05-03,AOW,Invoice issued to client
SIMP163,2,Invoice Paid,2026-06-11,AMF,Invoice issued to client
SIMP163,3,Invoice Sent,2026-05-25,RLM,Payment confirmation received
SIMP163,3,Invoice Billed,2026-06-04,AOW,Invoice issued to client
SIMP163,3,Invoice Paid,2026-06-15,AMF,Invoice verified
SIMP164,1,Invoice Sent,2026-01-16,MRK,Invoice successfully paid
SIMP164,2,Invoice Sent,2026-02-13,MRK,Invoice verified
SIMP164,2,Invoice Billed,2026-02-25,AOW,Finance approval completed
SIMP164,2,Invoice Paid,2026-04-07,AMF,Invoice verified
SIMP164,3,Invoice Sent,2026-07-07,SHS,Invoice verified
SIMP164,3,Invoice Billed,2026-07-19,AOW,Payment confirmation received
SIMP164,3,Invoice Paid,2026-08-23,MRK,Finance approval completed
SIMP165,1,Invoice Sent,2026-02-21,AMF,Payment confirmation received
SIMP165,1,Invoice Billed,2026-02-27,NVN,Invoice successfully paid
SIMP165,1,Invoice Paid,2026-03-20,SSM,Invoice successfully paid
SIMP166,1,Invoice Sent,2026-01-26,SSM,Invoice issued to client
SIMP166,1,Invoice Billed,2026-02-09,SSM,Invoice verified
SIMP166,1,Invoice Paid,2026-03-17,RLM,Invoice verified
SIMP166,2,Invoice Sent,2026-03-14,RLM,Finance approval completed
SIMP166,2,Invoice Billed,2026-03-18,DGS,Invoice verified
SIMP166,2,Invoice Paid,2026-04-22,AMF,Invoice issued to client
SIMP166,3,Invoice Sent,2026-06-21,DGS,Invoice issued to client
SIMP166,3,Invoice Billed,2026-06-28,DGS,Invoice verified
SIMP166,3,Invoice Paid,2026-08-11,RLM,Payment confirmation received
SIMP167,1,Invoice Sent,2026-02-26,TSR,Invoice successfully paid
SIMP167,1,Invoice Billed,2026-03-05,NVN,Finance approval completed
SIMP167,1,Invoice Paid,2026-04-07,MRK,Invoice verified
SIMP167,2,Invoice Sent,2026-02-07,AOW,Invoice verified
SIMP167,2,Invoice Billed,2026-02-15,RLM,Invoice issued to client
SIMP167,2,Invoice Paid,2026-03-02,AMF,Payment confirmation received
SIMP167,3,Invoice Sent,2026-04-21,NVN,Invoice successfully paid
SIMP168,1,Invoice Sent,2026-02-07,AMF,Invoice successfully paid
SIMP168,1,Invoice Billed,2026-02-10,AOW,Invoice verified
SIMP168,1,Invoice Paid,2026-02-17,RLM,Finance approval completed
SIMP168,2,Invoice Sent,2026-03-15,RLM,Finance approval completed
SIMP168,2,Invoice Billed,2026-03-25,SHS,Invoice issued to client
SIMP168,2,Invoice Paid,2026-05-07,SHS,Payment confirmation received
SIMP168,3,Invoice Sent,2026-04-23,SHS,Payment confirmation received
SIMP168,3,Invoice Billed,2026-05-05,RLM,Invoice verified
SIMP168,3,Invoice Paid,2026-06-15,OMW,Payment confirmation received
SIMP169,1,Invoice Sent,2026-02-17,TSR,Payment confirmation received
SIMP169,1,Invoice Billed,2026-03-01,TSR,Finance approval completed
SIMP169,1,Invoice Paid,2026-04-11,RLM,Invoice verified
SIMP169,2,Invoice Sent,2025-12-24,TSR,Payment confirmation received
SIMP169,2,Invoice Billed,2026-01-07,RLM,Finance approval completed
SIMP169,3,Invoice Sent,2026-04-23,OMW,Finance approval completed
SIMP169,3,Invoice Billed,2026-04-26,MRK,Invoice verified
SIMP169,3,Invoice Paid,2026-05-11,AOW,Invoice issued to client
SIMP170,1,Invoice Sent,2026-02-01,OMW,Invoice issued to client
SIMP170,1,Invoice Billed,2026-02-14,DGS,Payment confirmation received
SIMP170,1,Invoice Paid,2026-03-18,SSM,Invoice successfully paid
SIMP170,2,Invoice Sent,2026-04-24,AOW,Invoice successfully paid
SIMP170,2,Invoice Billed,2026-04-30,DGS,Invoice verified
SIMP170,3,Invoice Sent,2026-06-21,NVN,Invoice issued to client
SIMP170,3,Invoice Billed,2026-07-04,SHS,Payment confirmation received
SIMP170,3,Invoice Paid,2026-08-13,AOW,Finance approval completed
SIMP171,1,Invoice Sent,2026-02-20,AMF,Invoice issued to client
SIMP171,1,Invoice Billed,2026-02-28,RLM,Invoice successfully paid
SIMP171,1,Invoice Paid,2026-03-25,DGS,Invoice issued to client
SIMP171,2,Invoice Sent,2026-02-27,DGS,Finance approval completed
SIMP171,3,Invoice Sent,2026-04-23,DGS,Invoice verified
SIMP171,3,Invoice Billed,2026-04-29,SSM,Invoice issued to client
SIMP171,4,Invoice Sent,2026-05-29,DGS,Invoice successfully paid
SIMP171,4,Invoice Billed,2026-06-09,AMF,Invoice issued to client
SIMP171,4,Invoice Paid,2026-07-01,SSM,Invoice verified
SIMP172,1,Invoice Sent,2026-02-12,AOW,Finance approval completed
SIMP172,1,Invoice Billed,2026-02-23,AOW,Invoice issued to client
SIMP172,1,Invoice Paid,2026-04-07,SHS,Finance approval completed
SIMP172,2,Invoice Sent,2026-03-06,SHS,Invoice successfully paid
SIMP172,2,Invoice Billed,2026-03-17,NVN,Invoice verified
SIMP172,2,Invoice Paid,2026-04-13,MRK,Invoice verified
SIMP172,3,Invoice Sent,2026-03-15,TSR,Payment confirmation received
SIMP172,3,Invoice Billed,2026-03-23,RLM,Finance approval completed
SIMP172,3,Invoice Paid,2026-04-02,NVN,Payment confirmation received
SIMP172,4,Invoice Sent,2026-04-18,DGS,Invoice verified
SIMP172,4,Invoice Billed,2026-04-28,TSR,Invoice verified
SIMP172,4,Invoice Paid,2026-05-10,OMW,Invoice verified
